1.1.1.1,80,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 301 Moved Permanently\r\nDate: Sun, 08 Nov 2020 08:48:54 GMT\r\nContent-Type: text/html\r\nTransfer-Encoding: chunked\r\nConnection: keep-alive\r\nLocation: https://1.1.1.1/\r\nServed-In-Seconds: 0.000\r\nCF-Cache-Status: HIT\r\nAge: 2360\r\nExpires: Sun, 08 Nov 2020 12:48:54 GMT\r\nCache-Control: public, max-age=14400\r\ncf-request-id: 0648a4595f000078009e955000000001\r\nServer: cloudflare\r\nCF-RAY: 5eee09a23d727800-LAX\r\n\r\nba\r\n<html>\r\n<head><title>301 Moved Permanently</title></head>\r\n<body bgcolor=white>\r\n<center><h1>3'"
1.1.1.1,443,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 400 Bad Request\r\nServer: cloudflare\r\nDate: Sun, 08 Nov 2020 08:48:54 GMT\r\nContent-Type: text/html\r\nContent-Length: 253\r\nConnection: close\r\nCF-RAY: -\r\n\r\n<html>\r\n<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>\r\n<body>\r\n<center><h1>400 Bad Request</h1></center>\r\n<center>The plain HTTP request was sent to HTTPS port</center>\r\n<hr><center>cloudflare</center>\r\n</body>\r\n</html>\r\n'"
1.1.1.1,80,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 301 Moved Permanently\r\nDate: Sun, 08 Nov 2020 09:54:54 GMT\r\nContent-Type: text/html\r\nTransfer-Encoding: chunked\r\nConnection: keep-alive\r\nLocation: https://1.1.1.1/\r\nServed-In-Seconds: 0.000\r\nCF-Cache-Status: HIT\r\nAge: 6320\r\nExpires: Sun, 08 Nov 2020 13:54:54 GMT\r\nCache-Control: public, max-age=14400\r\ncf-request-id: 0648e0c6f30000eb4924b7f000000001\r\nServer: cloudflare\r\nCF-RAY: 5eee6a518945eb49-LAX\r\n\r\n'"
1.1.1.1,443,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 400 Bad Request\r\nServer: cloudflare\r\nDate: Sun, 08 Nov 2020 09:54:54 GMT\r\nContent-Type: text/html\r\nContent-Length: 253\r\nConnection: close\r\nCF-RAY: -\r\n\r\n<html>\r\n<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>\r\n<body>\r\n<center><h1>400 Bad Request</h1></center>\r\n<center>The plain HTTP request was sent to HTTPS port</center>\r\n<hr><center>cloudflare</center>\r\n</body>\r\n</html>\r\n'"
1.1.1.1,80,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 301 Moved Permanently\r\nDate: Sun, 08 Nov 2020 09:57:28 GMT\r\nContent-Type: text/html\r\nTransfer-Encoding: chunked\r\nConnection: keep-alive\r\nLocation: https://1.1.1.1/\r\nServed-In-Seconds: 0.000\r\nCF-Cache-Status: HIT\r\nAge: 6474\r\nExpires: Sun, 08 Nov 2020 13:57:28 GMT\r\nCache-Control: public, max-age=14400\r\ncf-request-id: 0648e320860000e4e28b2ea000000001\r\nServer: cloudflare\r\nCF-RAY: 5eee6e140a8ce4e2-LAX\r\n\r\nba\r\n<html>\r\n<head><title>301 Moved Permanently</title></head>\r\n<body bgcolor=white>\r\n<center><h1>3'"
1.1.1.1,443,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 400 Bad Request\r\nServer: cloudflare\r\nDate: Sun, 08 Nov 2020 09:57:28 GMT\r\nContent-Type: text/html\r\nContent-Length: 253\r\nConnection: close\r\nCF-RAY: -\r\n\r\n<html>\r\n<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>\r\n<body>\r\n<center><h1>400 Bad Request</h1></center>\r\n<center>The plain HTTP request was sent to HTTPS port</center>\r\n<hr><center>cloudflare</center>\r\n</body>\r\n</html>\r\n'"
1.1.1.1,443,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 400 Bad Request\r\nServer: cloudflare\r\nDate: Sun, 08 Nov 2020 09:58:23 GMT\r\nContent-Type: text/html\r\nContent-Length: 253\r\nConnection: close\r\nCF-RAY: -\r\n\r\n<html>\r\n<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>\r\n<body>\r\n<center><h1>400 Bad Request</h1></center>\r\n<center>The plain HTTP request was sent to HTTPS port</center>\r\n<hr><center>cloudflare</center>\r\n</body>\r\n</html>\r\n'"
1.1.1.1,80,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 301 Moved Permanently\r\nDate: Sun, 08 Nov 2020 09:58:36 GMT\r\nContent-Type: text/html\r\nTransfer-Encoding: chunked\r\nConnection: keep-alive\r\nLocation: https://1.1.1.1/\r\nServed-In-Seconds: 0.000\r\nCF-Cache-Status: HIT\r\nAge: 6542\r\nExpires: Sun, 08 Nov 2020 13:58:36 GMT\r\nCache-Control: public, max-age=14400\r\ncf-request-id: 0648e42b980000eb4924179000000001\r\nServer: cloudflare\r\nCF-RAY: 5eee6fbf59d6eb49-LAX\r\n\r\nba\r\n<html>\r\n<head><title>301 Moved Permanently</title></head>\r\n<body bgcolor=white>\r\n<center><h1>3'"
1.1.1.1,443,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 400 Bad Request\r\nServer: cloudflare\r\nDate: Sun, 08 Nov 2020 09:58:37 GMT\r\nContent-Type: text/html\r\nContent-Length: 253\r\nConnection: close\r\nCF-RAY: -\r\n\r\n<html>\r\n<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>\r\n<body>\r\n<center><h1>400 Bad Request</h1></center>\r\n<center>The plain HTTP request was sent to HTTPS port</center>\r\n<hr><center>cloudflare</center>\r\n</body>\r\n</html>\r\n'"
1.1.1.1,53,unkonw,filtered,tcpscan,"NULL","NULL","timed out"
1.1.1.1,443,https,open,tcpscan,"NULL","NULL","b'HTTP/1.1 400 Bad Request\r\nServer: cloudflare\r\nDate: Sun, 08 Nov 2020 10:01:08 GMT\r\nContent-Type: text/html\r\nContent-Length: 253\r\nConnection: close\r\nCF-RAY: -\r\n\r\n<html>\r\n<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>\r\n<body>\r\n<center><h1>400 Bad Request</h1></center>\r\n<center>The plain HTTP request was sent to HTTPS port</center>\r\n<hr><center>cloudflare</center>\r\n</body>\r\n</html>\r\n'"
1.1.1.1,853,unkonw,filtered,tcpscan,"NULL","NULL","[WinError 10054] 远程主机强迫关闭了一个现有的连接。"
